p,Z,scale,K0,signed_frequency_count,literal_signed_offdiag,signed_total_including_diag,signed_diagonal,task_prediction,literal_over_task_prediction,signed_total_prediction,signed_total_ratio,signed_off_poisson_prediction,signed_off_poisson_ratio,signed_off_fixed_margin_prediction,signed_off_fixed_margin_ratio,signed_total_fixed_margin_prediction,signed_total_fixed_margin_ratio,positive_offdiag,positive_total
8803,0,sqrt,93,186,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8803,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8807,0,sqrt,93,186,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8807,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8819,0,sqrt,93,186,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8819,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8821,0,sqrt,93,186,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8821,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8831,0,sqrt,93,186,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8831,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8837,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8837,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8839,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8839,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8849,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8849,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8861,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8861,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8863,2,sqrt,94,188,8,384,376,191.98781451,0.0416693112551,391.951258039,0.979713656033,15.8664109218,0.504209807714,7.93499605011,1.00819205825,383.93499605,1.00016930978,2,190
8863,2,cuberoot,20,40,0,80,80,40.1805257813,0,80.7221031254,0.991054455999,0.704050547219,0,0.352104728586,0,80.3521047286,0.995617977528,0,40
8867,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8867,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8887,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8887,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8893,2,sqrt,94,188,8,384,376,191.974361858,0.0416722312427,391.897447431,0.97984817844,15.81288654,0.505916486517,7.90822179732,1.01160541586,383.908221797,1.00023906287,2,190
8893,2,cuberoot,20,40,0,80,80,40.1799167885,0,80.7196671539,0.991084364204,0.701675475093,0,0.350916657294,0,80.3509166573,0.995632698768,0,40
8923,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8923,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8929,2,sqrt,94,188,8,384,376,191.958338,0.0416757098616,391.833351999,0.980008460334,15.7491320417,0.507964501081,7.87633023412,1.01570144499,383.876330234,1.00032216044,2,190
8929,2,cuberoot,20,40,0,80,80,40.1791913988,0,80.7167655953,0.99111999112,0.69884645537,0,0.349501512266,0,80.3495015123,0.995650234218,0,40
8933,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8933,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8941,2,sqrt,94,188,8,384,376,191.953025389,0.0416768633045,391.812101555,0.980061612381,15.7279946315,0.508647172602,7.86575679606,1.01706678803,383.865756796,1.00034971393,2,190
8941,2,cuberoot,20,40,0,80,80,40.1789509003,0,80.7158036014,0.991131803569,0.697908511352,0,0.349032330238,0,80.3490323302,0.995656048118,0,40
8951,2,sqrt,94,188,8,384,376,191.948609094,0.0416778221929,391.794436376,0.980105801277,15.7104234164,0.509216065536,7.85696725891,1.0182045739,383.856967259,1.00037261989,2,190
8951,2,cuberoot,20,40,0,80,80,40.1787509775,0,80.7150039102,0.991141623298,0.697128812423,0,0.348642306403,0,80.3486423064,0.995660881175,0,40
8963,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8963,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8969,2,sqrt,94,188,4,380,376,191.94068458,0.0208397714573,391.762738321,0.969974841479,15.6788939681,0.255120036409,7.84119549459,0.510126294231,383.841195495,0.9899927482,2,190
8969,2,cuberoot,20,40,0,80,80,40.1783922399,0,80.7135689598,0.991159244115,0.695729735756,0,0.347942455671,0,80.3479424557,0.995669553631,0,40
8971,2,sqrt,94,188,4,380,376,191.939806042,0.0208398668441,391.759224167,0.969983542336,15.6753985063,0.255176925703,7.83944698406,0.510240072818,383.839446984,0.989997257931,0,188
8971,2,cuberoot,20,40,0,80,80,40.1783524691,0,80.7134098763,0.991161197658,0.695574629361,0,0.347864867878,0,80.3478648679,0.995670515098,0,40
8999,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
8999,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9001,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9001,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9007,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9007,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9011,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9011,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9013,0,sqrt,94,188,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9013,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9029,2,sqrt,95,190,8,388,380,193.998227932,0.0412374900806,395.992911729,0.979815518177,15.9087385092,0.502868281816,7.95613160518,1.00551378446,387.956131605,1.00011307566,2,192
9029,2,cuberoot,20,40,0,80,80,40.1772067782,0,80.7088271126,0.99121747722,0.691106434821,0,0.345629777335,0,80.3456297773,0.995698213104,0,40
9041,2,sqrt,95,190,8,388,380,193.992921137,0.0412386181574,395.971684548,0.979868043956,15.8876230505,0.503536619326,7.94556920013,1.00685045948,387.9455692,1.00014030525,2,192
9041,2,cuberoot,20,40,0,80,80,40.1769715739,0,80.7078862958,0.991229031904,0.69018913837,0,0.345170925987,0,80.345170926,0.995703899537,0,40
9043,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9043,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9049,2,sqrt,95,190,4,384,380,193.989391093,0.0206196842903,395.957564372,0.969800894218,15.8735771908,0.251991088833,7.93854316348,0.503870788081,387.938543163,0.989847507465,0,190
9049,2,cuberoot,20,40,0,80,80,40.1768151177,0,80.7072604708,0.991236718151,0.689578959001,0,0.344865701337,0,80.3448657013,0.995707682148,0,40
9059,2,sqrt,95,190,4,384,380,193.984987305,0.020620152392,395.939949222,0.969844040125,15.8560547522,0.252269562796,7.92977807221,0.504427736007,387.929778072,0.989869872605,2,192
9059,2,cuberoot,20,40,0,80,80,40.176619936,0,80.7064797439,0.991246307036,0.688817750304,0,0.344484928784,0,80.3444849288,0.995712401055,0,40
9067,2,sqrt,95,190,8,388,380,193.981471269,0.0412410522904,395.925885078,0.979981392032,15.84206463,0.504984683932,7.92277992278,1.00974658869,387.922779923,1.00019906043,2,192
9067,2,cuberoot,20,40,0,80,80,40.1764641006,0,80.7058564023,0.991253963048,0.68820999228,0,0.344180915609,0,80.3441809156,0.995716168717,0,40
9091,4,sqrt,95,190,44,804,760,395.883841162,0.111143712941,823.535364646,0.976278657256,63.2009679903,0.69619186856,47.4111563428,0.928051610508,807.411156343,0.995775192953,12,392
9091,4,cuberoot,20,40,0,160,160,80.7039929601,0,162.81597184,0.982704572479,2.74557254427,0,2.05963252283,0,162.059632523,0.987290897241,0,80
9103,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9103,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9109,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9109,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9127,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9127,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9133,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9133,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9137,2,sqrt,95,190,8,388,380,193.950968589,0.0412475382732,395.803874357,0.980283481637,15.7206960709,0.50888331941,7.86206896552,1.01754385965,387.862068966,1.00035561878,0,190
9137,2,cuberoot,20,40,0,80,80,40.1751121812,0,80.700448725,0.991320386243,0.68293750684,0,0.341543513957,0,80.341543514,0.995748855461,0,40
9151,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9151,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9157,4,sqrt,95,190,36,796,760,395.769356776,0.0909620701644,823.077427105,0.967102211513,62.7454406465,0.573746867168,47.0693610049,0.764828738513,807.069361005,0.986284498533,4,384
9157,4,cuberoot,20,40,0,160,160,80.6989188599,0,162.79567544,0.982827090265,2.72578355357,0,2.04478427089,0,162.044784271,0.987381363244,0,80
9161,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9161,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9173,2,sqrt,95,190,4,384,380,193.935462771,0.020625418079,395.741851085,0.970329518972,15.6589992369,0.25544416597,7.83120706575,0.510776942356,387.831207066,0.99012145749,2,192
9173,2,cuberoot,20,40,0,80,80,40.1744249428,0,80.6976997711,0.991354155409,0.680257276791,0,0.340202813216,0,80.3402028132,0.995765472313,0,40
9181,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9181,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9187,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9187,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9199,2,sqrt,95,190,12,392,380,193.924339602,0.0618798033533,395.697358409,0.990656095296,15.6147407327,0.76850459482,7.8090681744,1.53667502089,387.809068174,1.01080668857,6,196
9199,2,cuberoot,20,40,0,80,80,40.1739319491,0,80.6957277965,0.991378381291,0.678334601587,0,0.339241056866,0,80.3392410569,0.995777392811,0,40
9203,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9203,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9209,0,sqrt,95,190,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9209,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9221,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9221,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9227,2,sqrt,96,192,8,392,384,195.995231386,0.0408173196022,399.980925545,0.980046734644,15.8976915574,0.503217713787,7.95056910569,1.00621727749,391.950569106,1.00012611512,4,196
9227,2,cuberoot,20,40,0,80,80,40.17340414,0,80.6936165601,0.99140431933,0.676276146093,0,0.338211382114,0,80.3382113821,0.99579015544,0,40
9239,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9239,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9241,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9241,0,cuberoot,20,40,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9257,2,sqrt,96,192,8,392,384,195.982283677,0.0408200162275,399.929134709,0.980173650728,15.8461704656,0.504853839442,7.92479740681,1.0094895288,391.924797407,1.00019188016,4,196
9257,2,cuberoot,20,40,0,80,80,40.1728421735,0,80.691368694,0.991431937453,0.674084476612,0,0.337115072934,0,80.3371150729,0.995803744351,0,40
9277,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9277,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9281,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9281,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9283,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9283,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9293,2,sqrt,96,192,8,392,384,195.966856774,0.0408232296609,399.867427096,0.980324911302,15.7847842462,0.506817190227,7.89409105586,1.01341623037,391.894091056,1.00027024889,0,192
9293,2,cuberoot,21,42,0,84,84,42.1898202948,0,84.7592811794,0.991041911059,0.741203056064,0,0.370681304488,0,84.3706813045,0.995606515216,0,42
9311,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9311,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9319,2,sqrt,96,192,4,388,384,195.955789248,0.0204127676725,399.823156991,0.970429033976,15.7407447151,0.254117582897,7.87206182248,0.50812609075,391.872061822,0.9901190664,0,192
9319,2,cuberoot,21,42,0,84,84,42.1892906964,0,84.7571627857,0.991066680847,0.739135100333,0,0.369646882044,0,84.369646882,0.995618721949,0,42
9323,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9323,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9337,4,sqrt,96,192,60,828,768,399.792652886,0.150077795494,831.170611545,0.996185366155,62.8415979437,0.954781577225,47.1412961971,1.27276941536,815.141296197,1.01577481581,4,388
9337,4,cuberoot,21,42,4,172,168,84.7557031166,0.0471944642415,171.022812467,1.00571378472,2.95084074114,1.35554587689,2.21360471344,1.80700735579,170.213604713,1.01049502059,0,84
9341,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9341,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9343,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9343,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9349,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9349,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9371,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9371,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9377,0,sqrt,96,192,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9377,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9391,4,sqrt,96,192,28,796,768,399.701842189,0.0700522165388,830.807368757,0.958104164616,62.480247045,0.448141633944,46.870167217,0.597394924375,814.870167217,0.976842731547,10,394
9391,4,cuberoot,21,42,0,168,168,84.7513576829,0,171.005430732,0.982424939847,2.93387285699,0,2.20087336245,0,170.200873362,0.987068965517,0,84
9397,2,sqrt,96,192,4,388,384,195.922954134,0.0204161886884,399.691816537,0.97074792114,15.6100883261,0.256244546248,7.80670569452,0.512380017452,391.806705695,0.990284225259,0,192
9397,2,cuberoot,21,42,0,84,84,42.1877194849,0,84.7508779398,0.991140175087,0.732999893583,0,0.366577967004,0,84.366577967,0.995654938533,0,42
9403,2,sqrt,96,192,4,388,384,195.92045092,0.0204164495397,399.68180368,0.970772240387,15.6001276188,0.256408158813,7.80172322093,0.512707242583,391.801723221,0.990296818529,0,192
9403,2,cuberoot,21,42,0,84,84,42.1875997022,0,84.7503988089,0.991145778434,0.732532170584,0,0.366344005957,0,84.366344006,0.99565769964,0,42
9413,2,sqrt,97,194,8,396,388,197.998300223,0.0404043872649,403.993200892,0.980214516297,15.9107617125,0.502804337375,7.95707151206,1.00539501095,395.957071512,1.00010841703,4,198
9413,2,cuberoot,21,42,0,84,84,42.1874004037,0,84.7496016148,0.991155101611,0.731753957293,0,0.365954733822,0,84.3659547338,0.995662293694,0,42
9419,2,sqrt,97,194,8,396,388,197.995753265,0.0404049070149,403.983013059,0.980239235808,15.9006263935,0.503124833075,7.95200169905,1.00603600235,395.952001699,1.00012122252,0,194
9419,2,cuberoot,21,42,0,84,84,42.1872810277,0,84.7491241108,0.991160686099,0.731287822486,0,0.365721567378,0,84.3657215674,0.995665045464,0,42
9421,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9421,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9431,2,sqrt,97,194,8,396,388,197.99066907,0.0404059445709,403.96267628,0.980288584199,15.8803944439,0.503765824475,7.94188142963,1.00731798515,395.94188143,1.00014678561,2,196
9431,2,cuberoot,21,42,0,84,84,42.1870427314,0,84.7481709257,0.991171833946,0.730357332202,0,0.365256124722,0,84.3652561247,0.995670538543,0,42
9433,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9433,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9437,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9437,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9439,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9439,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9461,4,sqrt,97,194,36,812,776,403.912060036,0.089128311734,839.648240144,0.967071639263,63.3201564317,0.568539340847,47.5001585791,0.757892206613,823.500158579,0.986035025665,6,394
9461,4,cuberoot,21,42,0,168,168,84.7457985414,0,170.983194166,0.982552705369,2.91216573301,0,2.18458610847,0,170.184586108,0.987163431434,0,84
9463,2,sqrt,97,194,4,392,388,197.977174258,0.0202043493903,403.908697031,0.970516363926,15.8266934376,0.252737567438,7.91501955396,0.505368302975,395.915019554,0.990111464934,0,194
9463,2,cuberoot,21,42,0,84,84,42.1864102293,0,84.7456409173,0.991201424531,0.727887562084,0,0.364020716626,0,84.3640207166,0.995685118922,0,42
9467,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9467,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9473,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9473,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9479,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9479,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9491,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9491,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9497,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9497,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9511,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9511,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9521,2,sqrt,97,194,8,396,388,197.952946119,0.0404136445395,403.811784476,0.98065488731,15.7302804327,0.508573259975,7.86679273033,1.01693285615,395.86679273,1.00033649519,2,196
9521,2,cuberoot,21,42,0,84,84,42.185274656,0,84.7410986241,0.991254554919,0.723453418759,0,0.361802710369,0,84.3618027104,0.995711297071,0,42
9533,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9533,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9539,2,sqrt,97,194,4,392,388,197.945486948,0.0202075837225,403.781947793,0.970821014021,15.7005975469,0.254767373538,7.8519450561,0.509427915175,395.851945056,0.990269227917,0,194
9539,2,cuberoot,21,42,0,84,84,42.1849250446,0,84.7397001782,0.991270913437,0.722088269211,0,0.361119849009,0,84.361119849,0.995719356859,0,42
9547,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9547,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9551,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9551,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9587,0,sqrt,97,194,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9587,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9601,2,sqrt,97,194,8,396,388,197.920008332,0.0404203701657,403.68003333,0.980974948732,15.5992084158,0.512846535976,7.80122929472,1.02547940815,395.801229295,1.0005021983,0,194
9601,2,cuberoot,21,42,0,84,84,42.1837308614,0,84.7349234455,0.991326794011,0.717425268201,0,0.358787373685,0,84.3587873737,0.995746887967,0,42
9613,2,sqrt,98,196,4,396,392,199.996255071,0.0200003744999,407.985020285,0.970623871738,15.9034640591,0.251517530089,7.95338674436,0.50293040293,399.953386744,0.990115381253,2,198
9613,2,cuberoot,21,42,0,84,84,42.1835015084,0,84.7340060335,0.99133752707,0.716529699365,0,0.358339402768,0,84.3583394028,0.995752175715,0,42
9619,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9619,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9623,2,sqrt,98,196,8,400,392,199.992102255,0.0400015796114,407.96840902,0.9804680734,15.8869375455,0.503558346415,7.94512004989,1.00690737834,399.94512005,1.0001372187,2,198
9623,2,cuberoot,21,42,0,84,84,42.1833108178,0,84.7332432713,0.991346451015,0.715785098202,0,0.357966947303,0,84.3579669473,0.995756572138,0,42
9629,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9629,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9631,2,sqrt,98,196,24,416,392,199.988786211,0.120006728651,407.955144845,1.01971995024,15.8737410445,1.51193092622,7.93851905702,3.02323390895,399.938519057,1.04015987502,12,208
9631,2,cuberoot,21,42,4,88,84,42.1831585505,0.094824573063,84.7326342021,1.03856089013,0.715190530578,5.59291521487,0.357669539931,11.1835075494,84.3576695399,1.04317722953,2,44
9643,2,sqrt,98,196,8,400,392,199.983822462,0.0400032357694,407.935289848,0.980547674974,15.8539873483,0.504604918891,7.92863810808,1.00900052329,399.928638108,1.00017843656,2,198
9643,2,cuberoot,21,42,0,84,84,42.1829306233,0,84.731722493,0.991364243857,0.714300528881,0,0.35722435432,0,84.3572243543,0.99576533774,0,42
9649,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9649,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9661,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9661,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9677,2,sqrt,98,196,20,412,392,199.969825359,0.100015089597,407.879301436,1.01010274007,15.7982845923,1.26596023025,7.9007751938,2.53139717425,399.900775194,1.03025556727,0,196
9677,2,cuberoot,21,42,4,88,84,42.1822878991,0.0948265302623,84.7291515966,1.03860357789,0.71179084427,5.61962833914,0.355968992248,11.2369337979,84.3559689922,1.04319825913,0,42
9679,4,sqrt,98,196,40,824,784,407.87602025,0.0980690161081,847.504081,0.972266704637,63.1800805868,0.633110936682,47.394853777,0.843973486831,831.394853777,0.991105485266,4,396
9679,4,cuberoot,21,42,0,168,168,84.7290009298,0,170.916003719,0.982938966183,2.84657505941,0,2.13537253281,0,170.135372533,0.987448979592,0,84
9689,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9689,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9697,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9697,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9719,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9719,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9721,2,sqrt,98,196,4,396,392,199.951856805,0.0200048154787,407.807427219,0.971046561609,15.7267770805,0.254343275772,7.86500668793,0.508581894296,399.865006688,0.990334221241,2,198
9721,2,cuberoot,21,42,0,84,84,42.1814628125,0,84.7258512499,0.991432942376,0.708569077255,0,0.354357444182,0,84.3543574442,0.995799180328,0,42
9733,2,sqrt,98,196,8,400,392,199.946984486,0.0400106059142,407.787937943,0.980901990426,15.7073872393,0.509314495029,7.85530777926,1.01841967556,399.855307779,1.00036186145,2,198
9733,2,cuberoot,21,42,0,84,84,42.1812390835,0,84.7249563341,0.991443414485,0.707695469023,0,0.353920460384,0,84.3539204604,0.995804338928,0,42
9739,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9739,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9743,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9743,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9749,0,sqrt,98,196,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9749,0,cuberoot,21,42,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
9767,2,sqrt,98,196,8,400,392,199.933244599,0.0400133555379,407.732978397,0.981034209136,15.6527080987,0.511093668237,7.82795698925,1.02197802198,399.827956989,1.0004302926,2,198
